"","plot_id","EDGE.farm","TOTALAREA.farm","CONT.mean.farm","pca.all.farm$x.PC1","pca.all.farm$x.PC2","pca.all.farm$x.PC3","pca.all.farm$x.PC4","pca.all.farm$x.PC5","pca.all.farm$x.PC6","pca.all.farm$x.PC7"
"82",82,162.535748331745,10.49,0.824335936614063,-4.76565162168061,-1.25859807239019,-1.27461887229198,-2.0457710930006,-1.81430212160637,-0.691389091080904,-0.0276760050195686
"83",83,31.0148002222559,98.985,0.947555467051596,0.996048679004511,-0.665106589891844,0.833657272164495,-0.0652338361230909,0.279905918378307,0.299295084619715,-0.286753781773439
"84",84,42.6713565048364,108.035,0.935780645521682,0.674969096460715,-0.36837315002833,0.72520915114631,0.7384880221432,-0.212720366796162,0.0482083272142899,-0.0360971753857734
"85",85,29.5476732834364,38.4125,0.768281237387622,1.4140365533813,0.55833596664056,-1.48980939642261,-0.329663465877896,0.0681566146022221,0.0969280323239869,0.292960785074175
"86",86,86.8552917953131,49.3925,0.934887977810232,-1.81370779240895,-0.485697111300796,0.68196035410634,2.05861141607045,-0.913960820013935,-0.501086279310724,-0.158626129113462
"87",87,43.7038745387454,43.36,0.920219572533884,0.571681108617188,-0.659472649426755,0.00488913146371439,0.641596828231274,-0.276822600753664,-0.00191182400712553,-0.125079645391107
"88",88,35.0320366586658,126.0275,0.858916544131713,-0.21610844210734,0.576462396267427,0.936437203240006,0.512997471733026,0.476543743675213,0.231270323370189,-0.572744210261983
"89",89,54.0867810292634,61.9375,0.940604311543993,0.522610774307479,-0.761438524911954,0.403280137472628,0.148535536011282,0.0153572368064644,-0.0946726667021371,0.2067760876765
"90",90,88.8617555284222,36.855,0.820326986961303,-1.40482078187164,-0.437828147672676,0.184098287711746,-0.395047624170098,0.331045619197021,0.769530729991895,0.423227908631035
"91",91,17.7950015817779,63.22,0.762129619600038,2.02848589944403,0.874560578521396,-1.58864941016307,0.549727189352371,-0.386635267023583,0.135319549815766,0.332491722907831
"92",92,32.9856765401196,89.8875,0.676491486376897,0.182739777646852,1.44828980011111,-0.795190815344683,0.755926299904096,0.1082287027274,1.20111721021113,-0.0156643997908641
"93",93,59.7171293871137,28.635,0.827954743154987,-0.0925971862297186,-0.529632903900769,-0.128608497589781,-1.50831488622225,0.939059578573885,0.750642082977315,0.224714108125377
"94",94,40.7196492465857,49.6075,0.933806591377741,0.0922411609087337,-0.729105327361609,0.582628784505919,0.189319335410127,0.27842053787001,0.13785836773612,-0.526831587379029
"95",95,62.2133266616629,89.9325,0.88119264272559,-0.858826624002625,0.214200878556846,0.797351621390883,0.908526031600886,0.127966399033187,-0.147532813482264,-0.119875535069336
"96",96,88.8807384314445,40.8975,0.90916889596577,-0.928019868421593,-0.775209802225201,0.323603283470061,-0.0447299194781245,-0.0583408162603857,-0.171873365817712,0.509315073644852
"97",97,58.0722798028027,64.4025,0.940029977020562,0.32599576008821,-0.662712183208517,0.443878266001758,0.0840535299706737,0.0691658757775117,-0.268356351864544,0.235587762715476
"98",98,31.5789473684211,44.65,0.854148683225758,0.988631676691723,-0.197625186778324,-0.546465098401162,1.37047837911257,-0.647116325935389,0.506710666282531,-0.120521996490874
"99",99,111.015152704719,31.8425,0.813913829046572,-2.40770724763634,-0.288767801286482,-0.0930981503881143,0.397966553730256,-0.482034060678203,0.270596905604559,0.474789927215345
"100",100,111.419233435674,50.485,0.84247566116256,-2.78314599919059,-0.119850883428196,0.659274282060567,1.15775715772787,-0.317378921642478,0.162759004645856,0.33648787486742
"101",101,64.4197553916534,80.3325,0.873025923610836,-0.869181142403536,0.389687261099769,0.522423422916324,0.488215425713272,0.292865311568814,-0.577863252476504,-0.0293218882886817
"102",102,39.1030109318418,147.0475,0.914816219699347,0.163773889946336,0.517523711861878,1.10694115344437,-0.170729394060871,0.633079530389487,-0.664955080506697,-0.301536945866898
"103",103,100.569632685131,25.455,0.787682682994435,-2.13228973902659,-0.31435184319323,-0.29065065368875,-0.351131087425965,-0.125774954824007,0.633952934727551,0.308699104052187
"104",104,27.8694536120279,47.7225,0.980550125072521,1.50349617975517,-1.237918496664,0.288051413332173,1.16998056577071,-0.548727162718626,0.29482599859872,-0.233134057458527
"105",105,46.7615162670381,75.3825,0.880208851805949,-0.304667687283182,0.0794845933761855,0.646067276531726,-0.950997210373401,1.12626141362205,-0.229208275653471,-0.323535954068495
